eventTime,rootSeq,sourceDevice,deviceType,sensorDeviceId,sensorSeq,frequencyHz,voltageL1,voltageL2,voltageL3,ingestTime,avg_voltage,voltage_spread,time_gap_seconds
2026-03-31 16:08:11.900000,20,K300_edge_device,micropmu,micropmu-01,20,49.8901062,217.4803162,217.7506409,219.1847992,2026-03-31 16:08:06.851,218.13858543333333,1.704482999999982,5.0
2026-03-31 16:08:16.900000,21,K300_edge_device,micropmu,micropmu-01,21,49.90123367,217.6062927,217.7930145,219.4372864,2026-03-31 16:08:11.794,218.27886453333335,1.8309936999999934,5.0
2026-03-31 16:08:21.900000,22,K300_edge_device,micropmu,micropmu-01,22,49.89509583,217.6053009,217.7984619,219.3635406,2026-03-31 16:08:16.833,218.25576779999997,1.75823969999999,5.0
2026-03-31 16:08:26.900000,23,K300_edge_device,micropmu,micropmu-01,23,49.90084839,217.5496521,217.8621216,219.2604218,2026-03-31 16:08:21.865,218.2240651666667,1.710769699999986,5.0
2026-03-31 16:08:31.900000,24,K300_edge_device,micropmu,micropmu-01,24,49.90100861,217.5421448,217.9905396,219.2336578,2026-03-31 16:08:26.835,218.2554474,1.6915130000000147,5.0
2026-03-31 16:08:36.900000,25,K300_edge_device,micropmu,micropmu-01,25,49.90037918,217.7212524,218.1210327,219.3053131,2026-03-31 16:08:31.851,218.38253273333336,1.584060700000009,5.0
2026-03-31 16:08:41.900000,26,K300_edge_device,micropmu,micropmu-01,26,49.89829254,217.5059509,218.1087494,219.0479889,2026-03-31 16:08:36.821,218.2208964,1.5420380000000193,5.0
2026-03-31 16:08:46.900000,27,K300_edge_device,micropmu,micropmu-01,27,49.90414047,217.4607239,218.1303864,219.1423492,2026-03-31 16:08:41.822,218.2444865,1.6816253000000074,5.0
2026-03-31 16:08:51.900000,28,K300_edge_device,micropmu,micropmu-01,28,49.90646362,217.6128082,218.2838898,219.3640137,2026-03-31 16:08:46.842,218.42023723333332,1.7512054999999975,5.0
2026-03-31 16:08:56.900000,29,K300_edge_device,micropmu,micropmu-01,29,49.9135704,217.5364532,218.2015076,219.2019806,2026-03-31 16:08:51.826,218.31331379999997,1.665527400000002,5.0
2026-03-31 16:09:01.900000,30,K300_edge_device,micropmu,micropmu-01,30,49.90094376,217.5546265,218.1960754,219.4220276,2026-03-31 16:08:56.875,218.39090983333335,1.867401099999995,5.0
2026-03-31 16:09:06.900000,31,K300_edge_device,micropmu,micropmu-01,31,49.90025711,217.5046997,218.356308,219.1445923,2026-03-31 16:09:01.830,218.3352,1.639892599999996,5.0
2026-03-31 16:09:11.900000,32,K300_edge_device,micropmu,micropmu-01,32,49.90398026,217.5322113,218.0470734,219.0571442,2026-03-31 16:09:06.863,218.21214296666668,1.5249329000000102,5.0
2026-03-31 16:09:16.900000,33,K300_edge_device,micropmu,micropmu-01,33,49.90552139,217.6046448,217.68013,219.1190033,2026-03-31 16:09:11.851,218.13459269999998,1.5143585000000144,5.0
2026-03-31 16:09:21.900000,34,K300_edge_device,micropmu,micropmu-01,34,49.90365219,217.6262512,217.6714478,219.3021545,2026-03-31 16:09:16.823,218.19995116666666,1.6759032999999874,5.0
2026-03-31 16:09:26.900000,35,K300_edge_device,micropmu,micropmu-01,35,49.91485214,217.8552399,217.7809296,219.2891541,2026-03-31 16:09:21.870,218.30844119999998,1.508224499999983,5.0
2026-03-31 16:09:31.900000,36,K300_edge_device,micropmu,micropmu-01,36,49.90072632,217.7690582,217.7677917,219.3982544,2026-03-31 16:09:26.857,218.31170143333335,1.6304627000000096,5.0
2026-03-31 16:09:36.900000,37,K300_edge_device,micropmu,micropmu-01,37,49.90644836,217.410202,217.8302612,219.2997589,2026-03-31 16:09:31.858,218.18007403333334,1.8895569000000023,5.0
2026-03-31 16:09:41.900000,38,K300_edge_device,micropmu,micropmu-01,38,49.90983963,217.7903748,218.1399994,219.3564453,2026-03-31 16:09:36.906,218.42893983333332,1.566070499999995,5.0
2026-03-31 16:09:46.900000,39,K300_edge_device,micropmu,micropmu-01,39,49.91209412,217.5274811,218.1497955,219.1317596,2026-03-31 16:09:41.829,218.26967873333334,1.6042785000000208,5.0
2026-03-31 16:09:51.900000,40,K300_edge_device,micropmu,micropmu-01,40,49.9152298,217.6215057,218.1110229,219.3511353,2026-03-31 16:09:46.830,218.3612213,1.7296296000000098,5.0
2026-03-31 16:09:56.900000,41,K300_edge_device,micropmu,micropmu-01,41,49.91278839,217.2633667,217.9310303,219.0334473,2026-03-31 16:09:51.845,218.0759481,1.7700806,5.0
2026-03-31 16:10:01.900000,42,K300_edge_device,micropmu,micropmu-01,42,49.90615463,217.4936218,217.9356232,219.327774,2026-03-31 16:09:56.862,218.25233966666667,1.8341522000000055,5.0
2026-03-31 16:10:06.900000,43,K300_edge_device,micropmu,micropmu-01,43,49.89872742,217.4076385,218.0124512,219.4039764,2026-03-31 16:10:01.862,218.27468869999998,1.9963379000000145,5.0
2026-03-31 16:10:11.900000,44,K300_edge_device,micropmu,micropmu-01,44,49.91518021,217.8948212,218.1269226,219.8569641,2026-03-31 16:10:06.849,218.62623596666666,1.9621429000000035,5.0
2026-03-31 16:10:16.900000,45,K300_edge_device,micropmu,micropmu-01,45,49.91844559,217.9599457,218.1419067,219.8769226,2026-03-31 16:10:11.837,218.65959166666667,1.9169769000000088,5.0
2026-03-31 16:10:21.900000,46,K300_edge_device,micropmu,micropmu-01,46,49.92591095,217.9127502,218.1533661,219.6648407,2026-03-31 16:10:16.854,218.57698566666667,1.7520905000000084,5.0
2026-03-31 16:10:26.900000,47,K300_edge_device,micropmu,micropmu-01,47,49.91850662,217.8528137,217.9954834,219.8657379,2026-03-31 16:10:21.886,218.57134499999998,2.0129241999999863,5.0
2026-03-31 16:10:31.900000,48,K300_edge_device,micropmu,micropmu-01,48,49.92156601,217.7456207,218.1812134,219.7098389,2026-03-31 16:10:26.844,218.54555766666667,1.9642182000000048,5.0
2026-03-31 16:10:36.900000,49,K300_edge_device,micropmu,micropmu-01,49,49.91764832,217.5106201,217.9575195,219.3512421,2026-03-31 16:10:31.891,218.27312723333333,1.8406219999999962,5.0
2026-03-31 16:10:41.900000,50,K300_edge_device,micropmu,micropmu-01,50,49.90587234,217.4305573,217.7675323,219.5401154,2026-03-31 16:10:36.845,218.24606833333334,2.109558099999987,5.0
2026-03-31 16:10:46.900000,51,K300_edge_device,micropmu,micropmu-01,51,49.91721344,217.5821228,218.0070801,219.443222,2026-03-31 16:10:41.845,218.34414163333335,1.861099199999984,5.0
2026-03-31 16:10:51.900000,52,K300_edge_device,micropmu,micropmu-01,52,49.92354202,217.4886932,217.6696777,219.5025177,2026-03-31 16:10:46.955,218.2202962,2.0138244999999984,5.0
2026-03-31 16:10:56.900000,53,K300_edge_device,micropmu,micropmu-01,53,49.92891693,217.3413239,217.6083679,219.424057,2026-03-31 16:10:51.846,218.1245829333333,2.082733100000013,5.0
2026-03-31 16:11:01.900000,54,K300_edge_device,micropmu,micropmu-01,54,49.92648697,217.3563232,217.7216797,219.528656,2026-03-31 16:10:56.832,218.20221963333333,2.172332800000021,5.0
2026-03-31 16:11:06.900000,55,K300_edge_device,micropmu,micropmu-01,55,49.92869186,217.5226593,217.8096161,219.5615234,2026-03-31 16:11:01.850,218.29793293333333,2.038864100000012,5.0
2026-03-31 16:11:11.900000,56,K300_edge_device,micropmu,micropmu-01,56,49.93659973,217.2942505,217.8741455,219.4197845,2026-03-31 16:11:06.850,218.19606016666668,2.1255339999999876,5.0
2026-03-31 16:11:16.900000,57,K300_edge_device,micropmu,micropmu-01,57,49.94130325,217.3996582,217.7944641,219.4013519,2026-03-31 16:11:11.833,218.1984914,2.001693700000004,5.0
2026-03-31 16:11:21.900000,58,K300_edge_device,micropmu,micropmu-01,58,49.93463898,217.3875122,217.7523346,219.326004,2026-03-31 16:11:16.883,218.1552836,1.9384918000000084,5.0
2026-03-31 16:11:26.900000,59,K300_edge_device,micropmu,micropmu-01,59,49.94125748,217.1774597,217.7489014,219.1835175,2026-03-31 16:11:21.850,218.0366262,2.0060577999999794,5.0
2026-03-31 16:11:31.900000,60,K300_edge_device,micropmu,micropmu-01,60,49.95203018,217.5249023,217.9864655,219.4403992,2026-03-31 16:11:26.871,218.31725566666668,1.9154968999999937,5.0
2026-03-31 16:11:35.900000,61,K300_edge_device,micropmu,micropmu-01,61,49.9500351,217.3928223,218.1074524,219.4072723,2026-03-31 16:11:35.373,218.30251566666666,2.0144499999999823,4.0
2026-03-31 16:11:45.900000,62,K300_edge_device,micropmu,micropmu-01,62,49.95557022,217.4313202,218.4039917,219.5269928,2026-03-31 16:11:39.795,218.45410156666665,2.0956726000000003,10.0
2026-03-31 16:11:50.900000,63,K300_edge_device,micropmu,micropmu-01,63,49.9636879,217.615921,218.2609558,219.6320038,2026-03-31 16:11:45.016,218.5029602,2.016082800000021,5.0
2026-03-31 16:11:55.900000,64,K300_edge_device,micropmu,micropmu-01,64,49.97236633,217.8644562,218.6048737,219.6242676,2026-03-31 16:11:50.002,218.69786583333334,1.7598113999999896,5.0
2026-03-31 16:12:00.900000,65,K300_edge_device,micropmu,micropmu-01,65,49.97166061,217.8541718,218.6823578,219.7759247,2026-03-31 16:11:55.002,218.7708181,1.9217529000000013,5.0
2026-03-31 16:12:05.900000,66,K300_edge_device,micropmu,micropmu-01,66,49.97385788,217.8660583,218.8665924,219.777298,2026-03-31 16:11:59.988,218.83664956666667,1.91123970000001,5.0
2026-03-31 16:12:10.900000,67,K300_edge_device,micropmu,micropmu-01,67,49.96245575,217.72789,218.7712097,219.3515625,2026-03-31 16:12:04.989,218.6168874,1.6236724999999979,5.0
2026-03-31 16:12:15.900000,68,K300_edge_device,micropmu,micropmu-01,68,49.96062088,217.4582825,218.7704468,219.3473969,2026-03-31 16:12:10.115,218.5253754,1.889114400000011,5.0
2026-03-31 16:12:20.900000,69,K300_edge_device,micropmu,micropmu-01,69,49.95028687,217.1718445,218.6117706,218.9610596,2026-03-31 16:12:15.007,218.2482249,1.789215100000007,5.0
2026-03-31 16:12:25.900000,70,K300_edge_device,micropmu,micropmu-01,70,49.94686127,217.7195587,218.7566223,219.3850403,2026-03-31 16:12:20.039,218.6204071,1.6654815999999926,5.0
2026-03-31 16:12:30.900000,71,K300_edge_device,micropmu,micropmu-01,71,49.95308685,217.6764374,218.4721375,219.4383087,2026-03-31 16:12:25.000,218.5289612,1.7618712999999957,5.0
2026-03-31 16:12:35.900000,72,K300_edge_device,micropmu,micropmu-01,72,49.95169067,217.7010803,218.4232178,219.3434448,2026-03-31 16:12:30.016,218.48924763333335,1.6423644999999851,5.0
2026-03-31 16:12:40.900000,73,K300_edge_device,micropmu,micropmu-01,73,49.95324326,217.8353729,218.3378754,219.3065643,2026-03-31 16:12:35.002,218.49327086666668,1.4711913999999808,5.0
2026-03-31 16:12:45.900000,74,K300_edge_device,micropmu,micropmu-01,74,49.94786835,217.8126221,218.415451,219.3987122,2026-03-31 16:12:40.033,218.54226176666666,1.586090100000007,5.0
2026-03-31 16:12:50.900000,75,K300_edge_device,micropmu,micropmu-01,75,49.93903732,217.7108002,218.1798401,219.3285675,2026-03-31 16:12:45.002,218.40640259999998,1.617767299999997,5.0
2026-03-31 16:12:55.900000,76,K300_edge_device,micropmu,micropmu-01,76,49.93909836,217.7019043,218.0756989,219.4331665,2026-03-31 16:12:50.019,218.40358990000001,1.7312622000000033,5.0
2026-03-31 16:13:00.900000,77,K300_edge_device,micropmu,micropmu-01,77,49.94009018,217.7033997,218.1087952,219.353714,2026-03-31 16:12:55.129,218.3886363,1.650314299999991,5.0
2026-03-31 16:13:05.900000,78,K300_edge_device,micropmu,micropmu-01,78,49.93004608,217.8657227,218.254425,219.3595428,2026-03-31 16:13:00.022,218.49323016666665,1.493820100000022,5.0
2026-03-31 16:13:10.900000,79,K300_edge_device,micropmu,micropmu-01,79,49.93722153,217.8014679,218.1790009,219.2647247,2026-03-31 16:13:05.054,218.4150645,1.4632567999999821,5.0
2026-03-31 16:13:15.900000,80,K300_edge_device,micropmu,micropmu-01,80,49.93217468,217.8234863,218.1453247,219.2218781,2026-03-31 16:13:09.962,218.39689636666665,1.3983917999999846,5.0
2026-03-31 16:13:20.900000,81,K300_edge_device,micropmu,micropmu-01,81,49.91682434,217.5496979,218.0818634,219.2963715,2026-03-31 16:13:15.026,218.30931093333334,1.7466735999999798,5.0
2026-03-31 16:13:25.900000,82,K300_edge_device,micropmu,micropmu-01,82,49.91556931,217.7026672,217.8336487,219.1459045,2026-03-31 16:13:20.026,218.2274068,1.4432372999999927,5.0
2026-03-31 16:13:30.900000,83,K300_edge_device,micropmu,micropmu-01,83,49.91344452,217.7582245,217.8390808,219.3017883,2026-03-31 16:13:25.025,218.29969786666666,1.543563799999987,5.0
2026-03-31 16:13:35.900000,84,K300_edge_device,micropmu,micropmu-01,84,49.91805267,217.5123901,217.9043121,219.1531219,2026-03-31 16:13:29.996,218.18994136666666,1.6407317999999975,5.0
2026-03-31 16:13:40.900000,85,K300_edge_device,micropmu,micropmu-01,85,49.9307785,217.8263855,218.1317596,219.3556061,2026-03-31 16:13:34.997,218.4379170666667,1.5292206000000022,5.0
2026-03-31 16:13:45.900000,86,K300_edge_device,micropmu,micropmu-01,86,49.92985535,217.5124207,218.2260895,219.3632965,2026-03-31 16:13:40.028,218.3672689,1.850875799999983,5.0
2026-03-31 16:13:50.900000,87,K300_edge_device,micropmu,micropmu-01,87,49.91863251,217.3270264,217.8969269,219.2365265,2026-03-31 16:13:44.998,218.1534932666667,1.9095001000000025,5.0
2026-03-31 16:13:55.900000,88,K300_edge_device,micropmu,micropmu-01,88,49.92410278,217.7300262,218.1237183,219.5524597,2026-03-31 16:13:50.013,218.46873473333335,1.8224335000000167,5.0
2026-03-31 16:14:00.900000,89,K300_edge_device,micropmu,micropmu-01,89,49.93210602,217.4715729,218.1136169,219.4068146,2026-03-31 16:13:55.045,218.33066813333335,1.9352416999999775,5.0
2026-03-31 16:14:05.900000,90,K300_edge_device,micropmu,micropmu-01,90,49.93577957,217.4293823,217.9588318,219.2915344,2026-03-31 16:14:00.063,218.2265828333333,1.862152100000003,5.0
2026-03-31 16:14:10.900000,91,K300_edge_device,micropmu,micropmu-01,91,49.92344284,217.2980499,217.7603302,219.3011017,2026-03-31 16:14:05.211,218.11982726666668,2.0030518000000086,5.0
2026-03-31 16:14:15.900000,92,K300_edge_device,micropmu,micropmu-01,92,49.9216423,217.0276337,217.6536713,219.074295,2026-03-31 16:14:10.120,217.91853333333333,2.046661300000011,5.0
2026-03-31 16:14:20.900000,93,K300_edge_device,micropmu,micropmu-01,93,49.92214584,216.9037628,217.4069672,219.016983,2026-03-31 16:14:15.059,217.77590433333333,2.1132202000000007,5.0
2026-03-31 16:14:25.900000,94,K300_edge_device,micropmu,micropmu-01,94,49.92404175,217.1469879,217.482193,219.1994171,2026-03-31 16:14:19.981,217.942866,2.052429200000006,5.0
2026-03-31 16:14:30.900000,95,K300_edge_device,micropmu,micropmu-01,95,49.93719101,217.2293854,217.7200165,219.2472839,2026-03-31 16:14:25.060,218.06556193333336,2.017898500000001,5.0
2026-03-31 16:14:35.900000,96,K300_edge_device,micropmu,micropmu-01,96,49.93019485,217.105011,217.8045197,219.1834717,2026-03-31 16:14:30.014,218.03100080000002,2.078460700000022,5.0
2026-03-31 16:14:40.900000,97,K300_edge_device,micropmu,micropmu-01,97,49.91984177,216.9486389,217.671875,219.1185913,2026-03-31 16:14:35.015,217.91303506666668,2.1699523999999997,5.0
2026-03-31 16:14:45.900000,98,K300_edge_device,micropmu,micropmu-01,98,49.92184448,216.7738342,217.8083344,219.2347107,2026-03-31 16:14:40.047,217.93895976666667,2.4608764999999835,5.0
2026-03-31 16:14:50.900000,99,K300_edge_device,micropmu,micropmu-01,99,49.92309189,217.03685,217.5848389,219.418869,2026-03-31 16:14:45.001,218.01351929999998,2.382019000000014,5.0
2026-03-31 16:14:55.900000,100,K300_edge_device,micropmu,micropmu-01,100,49.93926239,216.8198853,217.5099792,219.3744659,2026-03-31 16:14:50.001,217.90144346666668,2.55458059999998,5.0
2026-03-31 16:15:00.900000,101,K300_edge_device,micropmu,micropmu-01,101,49.95248413,217.0959473,217.940506,219.5036316,2026-03-31 16:14:55.096,218.1800283,2.4076842999999997,5.0
2026-03-31 16:15:05.900000,102,K300_edge_device,micropmu,micropmu-01,102,49.94754028,217.2745209,218.0630951,219.8888397,2026-03-31 16:14:59.971,218.4088185666667,2.6143188000000066,5.0
2026-03-31 16:15:10.900000,103,K300_edge_device,micropmu,micropmu-01,103,49.94657516,216.9562683,217.9916077,219.7141266,2026-03-31 16:15:05.005,218.22066753333334,2.757858299999981,5.0
2026-03-31 16:15:15.900000,104,K300_edge_device,micropmu,micropmu-01,104,49.94367599,216.7664185,218.0018616,219.6507568,2026-03-31 16:15:10.041,218.13967896666668,2.8843383000000244,5.0
2026-03-31 16:15:20.900000,105,K300_edge_device,micropmu,micropmu-01,105,49.94602966,216.9801788,217.9320831,219.6950836,2026-03-31 16:15:15.011,218.20244849999997,2.7149047999999993,5.0
2026-03-31 16:15:25.900000,106,K300_edge_device,micropmu,micropmu-01,106,49.93933105,217.0336761,217.9751129,219.702713,2026-03-31 16:15:20.058,218.23716733333333,2.6690368999999805,5.0
2026-03-31 16:15:30.900000,107,K300_edge_device,micropmu,micropmu-01,107,49.93548965,216.9083099,217.8218079,219.487442,2026-03-31 16:15:25.184,218.07251993333333,2.579132099999981,5.0
2026-03-31 16:15:35.900000,108,K300_edge_device,micropmu,micropmu-01,108,49.93725204,216.9465179,217.7789917,219.5161591,2026-03-31 16:15:30.081,218.08055623333334,2.5696412000000066,5.0
2026-03-31 16:15:40.900000,109,K300_edge_device,micropmu,micropmu-01,109,49.95085907,217.0791779,217.7393494,219.5071259,2026-03-31 16:15:35.052,218.10855106666668,2.427948000000015,5.0
2026-03-31 16:15:45.900000,110,K300_edge_device,micropmu,micropmu-01,110,49.95667267,216.7758789,217.5316467,219.2719574,2026-03-31 16:15:40.084,217.85982766666666,2.4960784999999817,5.0
2026-03-31 16:15:50.900000,111,K300_edge_device,micropmu,micropmu-01,111,49.95963669,216.8869171,217.6714325,219.2770691,2026-03-31 16:15:45.054,217.94513956666665,2.3901520000000005,5.0
2026-03-31 16:15:55.900000,112,K300_edge_device,micropmu,micropmu-01,112,49.96920013,217.1077423,217.8750305,219.3007507,2026-03-31 16:15:50.101,218.09450783333332,2.1930083999999965,5.0
2026-03-31 16:16:00.900000,113,K300_edge_device,micropmu,micropmu-01,113,49.98158264,217.1748962,218.1527557,219.5453644,2026-03-31 16:15:54.992,218.29100543333334,2.370468200000005,5.0
2026-03-31 16:16:05.900000,114,K300_edge_device,micropmu,micropmu-01,114,49.98114777,217.1069641,218.1188202,219.3787079,2026-03-31 16:16:00.261,218.2014974,2.271743799999996,5.0
2026-03-31 16:16:10.900000,115,K300_edge_device,micropmu,micropmu-01,115,49.98583221,217.3189545,218.0341492,219.4902191,2026-03-31 16:16:05.075,218.2811076,2.1712646000000007,5.0
2026-03-31 16:16:15.900000,116,K300_edge_device,micropmu,micropmu-01,116,49.98594284,217.23526,217.8326111,219.3312073,2026-03-31 16:16:10.076,218.13302613333335,2.0959472999999775,5.0
2026-03-31 16:16:20.900000,117,K300_edge_device,micropmu,micropmu-01,117,49.99034882,217.3616943,218.0203705,219.6040192,2026-03-31 16:16:15.047,218.32869466666668,2.2423249,5.0
2026-03-31 16:16:25.900000,118,K300_edge_device,micropmu,micropmu-01,118,50.01554871,217.3307648,218.1347809,219.3968353,2026-03-31 16:16:20.000,218.28746033333334,2.066070499999995,5.0
2026-03-31 16:16:30.900000,119,K300_edge_device,micropmu,micropmu-01,119,50.02338409,217.3830566,218.0944977,219.3458252,2026-03-31 16:16:25.032,218.27445983333334,1.962768600000004,5.0
2026-03-31 16:16:35.900000,120,K300_edge_device,micropmu,micropmu-01,120,50.02976608,217.4594116,218.0299835,219.4181519,2026-03-31 16:16:30.033,218.30251566666666,1.958740299999988,5.0
2026-03-31 16:16:40.900000,121,K300_edge_device,micropmu,micropmu-01,121,50.04207993,217.8599548,218.1520691,219.6168518,2026-03-31 16:16:35.193,218.54295856666667,1.7568970000000093,5.0
2026-03-31 16:16:45.900000,122,K300_edge_device,micropmu,micropmu-01,122,50.03345871,217.5561066,218.0196838,219.5649261,2026-03-31 16:16:40.053,218.38023883333332,2.0088195000000155,5.0
2026-03-31 16:16:50.900000,123,K300_edge_device,micropmu,micropmu-01,123,50.02637482,217.487793,217.781601,219.7554932,2026-03-31 16:16:45.039,218.34162906666666,2.267700199999979,5.0
2026-03-31 16:16:55.900000,124,K300_edge_device,micropmu,micropmu-01,124,50.02453995,217.416153,217.6928711,219.3961945,2026-03-31 16:16:50.148,218.16840620000002,1.9800414999999987,5.0
2026-03-31 16:17:00.900000,125,K300_edge_device,micropmu,micropmu-01,125,50.01879883,217.3573608,217.9129333,219.3782349,2026-03-31 16:16:55.133,218.21617633333335,2.020874099999986,5.0
2026-03-31 16:17:05.900000,126,K300_edge_device,micropmu,micropmu-01,126,50.01989746,217.2662048,217.9303894,219.3802032,2026-03-31 16:17:00.151,218.1922658,2.113998400000014,5.0
2026-03-31 16:17:10.900000,127,K300_edge_device,micropmu,micropmu-01,127,50.02621078,217.5670624,218.1797485,219.6793518,2026-03-31 16:17:05.155,218.47538756666668,2.1122894000000088,5.0
2026-03-31 16:17:15.900000,128,K300_edge_device,micropmu,micropmu-01,128,50.02827072,217.2996063,217.9677277,219.3972321,2026-03-31 16:17:10.046,218.22152203333334,2.097625800000003,5.0
2026-03-31 16:17:20.900000,129,K300_edge_device,micropmu,micropmu-01,129,50.02718353,217.2880859,218.1894073,219.3800354,2026-03-31 16:17:15.032,218.28584286666668,2.0919494999999984,5.0
2026-03-31 16:17:23.900000,130,K300_edge_device,micropmu,micropmu-01,130,50.02792358,217.0906067,218.0797882,219.3643494,2026-03-31 16:17:23.252,218.17824810000002,2.273742700000014,3.0
2026-03-31 16:17:32.900000,131,K300_edge_device,micropmu,micropmu-01,131,50.01153564,217.0519409,218.0399475,219.384964,2026-03-31 16:17:26.912,218.15895079999999,2.3330230999999912,9.0
2026-03-31 16:17:37.900000,132,K300_edge_device,micropmu,micropmu-01,132,50.01759338,217.3175354,217.9438171,219.4736023,2026-03-31 16:17:31.960,218.2449849333333,2.156066900000013,5.0
2026-03-31 16:17:42.900000,133,K300_edge_device,micropmu,micropmu-01,133,50.03416443,217.6806641,218.3746338,219.6320038,2026-03-31 16:17:37.102,218.5624339,1.9513397000000055,5.0
2026-03-31 16:17:47.900000,134,K300_edge_device,micropmu,micropmu-01,134,50.03683853,217.8803253,218.4588623,219.4707794,2026-03-31 16:17:41.836,218.60332233333335,1.590454099999988,5.0
2026-03-31 16:17:52.900000,135,K300_edge_device,micropmu,micropmu-01,135,50.03223801,217.8373108,218.4211731,219.640152,2026-03-31 16:17:46.931,218.63287863333335,1.802841199999989,5.0
2026-03-31 16:17:57.900000,136,K300_edge_device,micropmu,micropmu-01,136,50.03818512,217.8292542,218.0645599,219.3804932,2026-03-31 16:17:52.103,218.42476909999996,1.5512389999999812,5.0
2026-03-31 16:18:02.900000,137,K300_edge_device,micropmu,micropmu-01,137,50.04482269,217.9576721,217.9835358,219.4897461,2026-03-31 16:17:56.933,218.47698466666665,1.5320739999999944,5.0
2026-03-31 16:18:07.900000,138,K300_edge_device,micropmu,micropmu-01,138,50.04972839,217.9906006,218.1983948,219.570343,2026-03-31 16:18:02.356,218.5864461333333,1.5797424000000149,5.0
2026-03-31 16:18:12.900000,139,K300_edge_device,micropmu,micropmu-01,139,50.04789352,217.8313446,218.1635284,219.2626495,2026-03-31 16:18:07.014,218.4191741666667,1.4313049000000149,5.0
2026-03-31 16:18:17.900000,140,K300_edge_device,micropmu,micropmu-01,140,50.05273438,218.0991516,218.3624725,219.5249329,2026-03-31 16:18:11.953,218.66218566666666,1.4257813000000112,5.0
2026-03-31 16:18:22.900000,141,K300_edge_device,micropmu,micropmu-01,141,50.0445137,217.8219604,218.0133667,219.3347473,2026-03-31 16:18:16.879,218.3900248,1.512786900000009,5.0
2026-03-31 16:18:27.900000,142,K300_edge_device,micropmu,micropmu-01,142,50.0428009,217.9458313,218.1912231,219.7270203,2026-03-31 16:18:21.958,218.62135823333332,1.7811889999999835,5.0
2026-03-31 16:18:32.900000,143,K300_edge_device,micropmu,micropmu-01,143,50.04916382,218.0271454,218.3763123,219.8327026,2026-03-31 16:18:26.896,218.74538676666666,1.8055572000000097,5.0
2026-03-31 16:18:37.900000,144,K300_edge_device,micropmu,micropmu-01,144,50.04673386,217.6632538,218.160614,219.7174225,2026-03-31 16:18:31.908,218.51376343333334,2.054168699999991,5.0
2026-03-31 16:18:42.900000,145,K300_edge_device,micropmu,micropmu-01,145,50.03847885,217.5420685,218.0491028,219.8249054,2026-03-31 16:18:37.112,218.47202556666664,2.2828369000000066,5.0
2026-03-31 16:18:47.900000,146,K300_edge_device,micropmu,micropmu-01,146,50.03568649,217.6841736,218.2412872,219.9129028,2026-03-31 16:18:42.019,218.61278786666665,2.2287292000000036,5.0
2026-03-31 16:18:52.900000,147,K300_edge_device,micropmu,micropmu-01,147,50.0373497,217.7095642,217.954483,219.7750092,2026-03-31 16:18:46.942,218.47968546666667,2.065445000000011,5.0
2026-03-31 16:18:57.900000,148,K300_edge_device,micropmu,micropmu-01,148,50.03620148,217.6160431,217.8971558,219.7629547,2026-03-31 16:18:51.989,218.42538453333336,2.1469115999999815,5.0
2026-03-31 16:19:02.900000,149,K300_edge_device,micropmu,micropmu-01,149,50.03491974,217.5661316,217.8401031,219.7848206,2026-03-31 16:18:56.939,218.39701843333333,2.2186889999999835,5.0
2026-03-31 16:19:07.900000,150,K300_edge_device,micropmu,micropmu-01,150,50.02545547,217.1359711,217.7063904,219.6556854,2026-03-31 16:19:02.164,218.16601563333336,2.519714300000004,5.0
2026-03-31 16:19:12.900000,151,K300_edge_device,micropmu,micropmu-01,151,50.0239563,217.4272156,217.9710236,219.5685883,2026-03-31 16:19:07.134,218.32227583333335,2.1413726999999767,5.0
2026-03-31 16:19:17.900000,152,K300_edge_device,micropmu,micropmu-01,152,50.02639389,217.6867218,217.8598022,219.7233429,2026-03-31 16:19:11.869,218.42328896666666,2.036621100000019,5.0
2026-03-31 16:19:22.900000,153,K300_edge_device,micropmu,micropmu-01,153,50.02287292,218.003479,217.97052,220.0440369,2026-03-31 16:19:17.060,218.67267863333333,2.0735169000000155,5.0
2026-03-31 16:19:27.900000,154,K300_edge_device,micropmu,micropmu-01,154,50.01504517,217.8468933,217.9320068,219.8238678,2026-03-31 16:19:21.982,218.53425596666668,1.976974499999983,5.0
2026-03-31 16:19:32.900000,155,K300_edge_device,micropmu,micropmu-01,155,50.01277924,217.8845673,218.0128479,219.6664734,2026-03-31 16:19:27.018,218.52129619999997,1.7819061000000147,5.0
2026-03-31 16:19:37.900000,156,K300_edge_device,micropmu,micropmu-01,156,50.01429749,217.9185486,218.1919403,219.9305267,2026-03-31 16:19:32.113,218.68033853333336,2.011978099999993,5.0
2026-03-31 16:19:42.900000,157,K300_edge_device,micropmu,micropmu-01,157,50.01914978,217.8140717,218.4301605,219.7761993,2026-03-31 16:19:37.051,218.67347716666666,1.9621276000000023,5.0
2026-03-31 16:19:47.900000,158,K300_edge_device,micropmu,micropmu-01,158,50.02712631,218.0549469,218.6420135,219.9379425,2026-03-31 16:19:41.927,218.87830096666664,1.8829955999999868,5.0
2026-03-31 16:19:52.900000,159,K300_edge_device,micropmu,micropmu-01,159,50.03494644,218.0630646,218.8357849,219.8245697,2026-03-31 16:19:47.208,218.9078064,1.7615051000000221,5.0
